   2.3000961e+02   2.5808336e+04   1.7773999e+00
   2.2557747e+02   2.6107115e+04   1.8097974e+00
   2.2661298e+02   2.6278131e+04   1.7584706e+00
   2.2939987e+02   2.5823950e+04   1.8002726e+00
   2.3119344e+02   2.6382202e+04   1.7951260e+00
   2.3133178e+02   2.6257454e+04   1.7901074e+00
   2.2937099e+02   2.6443252e+04   1.8065523e+00
   2.2872632e+02   2.6031586e+04   1.8137073e+00
   2.2689607e+02   2.6347506e+04   1.7894278e+00
   2.3029222e+02   2.5784611e+04   1.8090507e+00
