   2.2840182e+02   2.6079224e+04   1.7691042e+00
   2.2915159e+02   2.5886551e+04   1.7866081e+00
   2.2359054e+02   2.6407008e+04   1.8034933e+00
   2.2866620e+02   2.6384992e+04   1.8166711e+00
   2.3066734e+02   2.6373525e+04   1.7987376e+00
   2.2653177e+02   2.5881983e+04   1.8175815e+00
   2.2752023e+02   2.6524610e+04   1.7901498e+00
   2.3353587e+02   2.5802108e+04   1.8107739e+00
   2.3053962e+02   2.6029513e+04   1.8078106e+00
   2.3016330e+02   2.6001003e+04   1.7971978e+00
   2.2881136e+02   2.6125132e+04   1.7909369e+00
   2.2944771e+02   2.5380002e+04   1.8200227e+00
   2.2728715e+02   2.5887807e+04   1.7980814e+00
   2.2498938e+02   2.6077382e+04   1.7862171e+00
   2.2630323e+02   2.5849608e+04   1.7951606e+00
   2.2563688e+02   2.6031598e+04   1.8256154e+00
   2.3113750e+02   2.5820560e+04   1.8005622e+00
   2.2775680e+02   2.6311927e+04   1.8214328e+00
   2.2844659e+02   2.6002188e+04   1.8185724e+00
   2.2651086e+02   2.6104319e+04   1.8181802e+00
   2.2515431e+02   2.6012049e+04   1.7993646e+00
   2.2317684e+02   2.6120816e+04   1.7807416e+00
   2.2842418e+02   2.6043290e+04   1.8130209e+00
   2.3069149e+02   2.5938945e+04   1.8116860e+00
   2.2580006e+02   2.5810606e+04   1.7889088e+00
   2.2468298e+02   2.5851023e+04   1.7836045e+00
   2.2783019e+02   2.6104560e+04   1.8034723e+00
   2.2664620e+02   2.5889481e+04   1.8044641e+00
   2.2789606e+02   2.5425456e+04   1.8169967e+00
   2.2511966e+02   2.5962996e+04   1.8102553e+00
   2.2666179e+02   2.5775982e+04   1.7862640e+00
   2.2693380e+02   2.5819086e+04   1.8155790e+00
   2.2860161e+02   2.6352998e+04   1.8218258e+00
   2.2663987e+02   2.6148770e+04   1.8184634e+00
   2.2436444e+02   2.6455103e+04   1.7729359e+00
   2.2788196e+02   2.6020935e+04   1.8143020e+00
   2.2884800e+02   2.5875264e+04   1.7620908e+00
   2.2862098e+02   2.6047973e+04   1.8007621e+00
   2.3004223e+02   2.6025512e+04   1.7969613e+00
   2.3012334e+02   2.5956463e+04   1.7990686e+00
   2.2585466e+02   2.6169662e+04   1.8037199e+00
   2.2648978e+02   2.6247778e+04   1.8152211e+00
   2.2878827e+02   2.6189207e+04   1.8080083e+00
   2.2532176e+02   2.6377008e+04   1.7822696e+00
   2.2715872e+02   2.5952762e+04   1.8052569e+00
   2.2946140e+02   2.6368474e+04   1.8270638e+00
   2.3013066e+02   2.5874985e+04   1.8127895e+00
   2.2870368e+02   2.6050278e+04   1.7401104e+00
   2.3168788e+02   2.6082355e+04   1.8324093e+00
   2.3189739e+02   2.6327397e+04   1.7821528e+00
