   2.2799499e+02   2.6101678e+04   1.8052107e+00
   2.2801653e+02   2.6134436e+04   1.8050403e+00
   2.2784719e+02   2.6150871e+04   1.8059919e+00
   2.2747817e+02   2.6168723e+04   1.8015679e+00
   2.2788373e+02   2.6144301e+04   1.8064238e+00
   2.2840379e+02   2.6165646e+04   1.8057455e+00
   2.2813727e+02   2.6177340e+04   1.8006757e+00
   2.2768782e+02   2.6131264e+04   1.8065891e+00
   2.2791791e+02   2.6114192e+04   1.8040291e+00
   2.2790039e+02   2.6148685e+04   1.8041099e+00
