   2.3523268e+02   2.5274274e+04   1.8687697e+00
   2.2109267e+02   2.5657516e+04   1.8084641e+00
   2.1445794e+02   2.5600589e+04   1.8513369e+00
   2.2376759e+02   2.5494442e+04   1.7700342e+00
   2.3100533e+02   2.5303466e+04   1.8188397e+00
   2.2318745e+02   2.6162012e+04   1.7981407e+00
   2.2497014e+02   2.6360910e+04   1.7501989e+00
   2.2909323e+02   2.5777102e+04   1.8232313e+00
   2.2252368e+02   2.6339201e+04   1.7866412e+00
   2.2316137e+02   2.6257026e+04   1.8287425e+00
   2.3355461e+02   2.6693988e+04   1.7859517e+00
   2.2885081e+02   2.6005032e+04   1.8168028e+00
   2.2662753e+02   2.6297843e+04   1.7739237e+00
   2.1746623e+02   2.6209952e+04   1.8428230e+00
   2.2545701e+02   2.6493629e+04   1.7515349e+00
   2.2655264e+02   2.5867792e+04   1.8028251e+00
   2.2311086e+02   2.6937604e+04   1.8163091e+00
   2.2987600e+02   2.6934039e+04   1.7842011e+00
   2.3322416e+02   2.6954163e+04   1.7732248e+00
   2.2874991e+02   2.5804288e+04   1.8707213e+00
   2.3336747e+02   2.6306467e+04   1.7472889e+00
   2.2083154e+02   2.6035835e+04   1.8095367e+00
   2.2037864e+02   2.6840438e+04   1.8149455e+00
   2.2264227e+02   2.5742928e+04   1.7845924e+00
   2.2844419e+02   2.5092709e+04   1.8397054e+00
   2.2280002e+02   2.5835753e+04   1.7237107e+00
   2.2930303e+02   2.6036239e+04   1.8136404e+00
   2.2557251e+02   2.6440819e+04   1.7687496e+00
   2.3652387e+02   2.6398557e+04   1.8156079e+00
   2.2037511e+02   2.6608884e+04   1.8181028e+00
   2.2824716e+02   2.5617682e+04   1.7827517e+00
   2.2446137e+02   2.6214451e+04   1.7902647e+00
   2.2632190e+02   2.6170266e+04   1.7886325e+00
   2.2587823e+02   2.6550858e+04   1.7897976e+00
   2.2934203e+02   2.5993190e+04   1.8505793e+00
   2.2636560e+02   2.6319337e+04   1.7504859e+00
   2.2272950e+02   2.6473247e+04   1.7681890e+00
   2.3447755e+02   2.6204730e+04   1.8276059e+00
   2.3257965e+02   2.5816226e+04   1.8374025e+00
   2.2767993e+02   2.5730774e+04   1.8083464e+00
   2.2111106e+02   2.5514302e+04   1.8158388e+00
   2.2802894e+02   2.5290017e+04   1.7632632e+00
   2.3099733e+02   2.6456753e+04   1.8570520e+00
   2.2266916e+02   2.5940179e+04   1.7797683e+00
   2.3553423e+02   2.6959794e+04   1.8190513e+00
   2.2669809e+02   2.6693048e+04   1.8286777e+00
   2.2235581e+02   2.6624590e+04   1.8512301e+00
   2.2818894e+02   2.5543540e+04   1.7941423e+00
   2.2220718e+02   2.6285728e+04   1.7835519e+00
   2.2193352e+02   2.6862778e+04   1.7191925e+00
