   2.2613896e+02   2.7486554e+04   1.7944475e+00
   2.2622817e+02   2.7451520e+04   1.8231629e+00
   2.2748495e+02   2.7381994e+04   1.8054463e+00
   2.2793763e+02   2.7512623e+04   1.7970845e+00
   2.3070595e+02   2.7430527e+04   1.8074040e+00
   2.2609230e+02   2.7379415e+04   1.8004226e+00
   2.2843079e+02   2.7434460e+04   1.8057110e+00
   2.2889771e+02   2.7367181e+04   1.8140098e+00
   2.2875885e+02   2.7539239e+04   1.7920948e+00
   2.2874064e+02   2.7600851e+04   1.8117873e+00
   2.2932759e+02   2.7339710e+04   1.8034227e+00
   2.2913687e+02   2.7490474e+04   1.8021302e+00
   2.2822781e+02   2.7235622e+04   1.8080836e+00
   2.2884722e+02   2.7444516e+04   1.8038409e+00
   2.2702393e+02   2.7467319e+04   1.7982834e+00
   2.2910658e+02   2.7730723e+04   1.8148794e+00
   2.2774081e+02   2.7463377e+04   1.8120903e+00
   2.2833291e+02   2.7540175e+04   1.7956814e+00
   2.2902622e+02   2.7149786e+04   1.8073581e+00
   2.2809428e+02   2.7207297e+04   1.8075045e+00
   2.2809547e+02   2.7476354e+04   1.8038810e+00
   2.2716993e+02   2.7382202e+04   1.8187000e+00
   2.2812766e+02   2.7329016e+04   1.8031886e+00
   2.2904571e+02   2.7348835e+04   1.8172408e+00
   2.2912464e+02   2.7311383e+04   1.8101772e+00
   2.2815786e+02   2.7578959e+04   1.8028925e+00
   2.2701203e+02   2.7439100e+04   1.8249802e+00
   2.2794638e+02   2.7390463e+04   1.7904364e+00
   2.2729617e+02   2.7431794e+04   1.8046891e+00
   2.2907857e+02   2.7425876e+04   1.8229305e+00
   2.2843577e+02   2.7584834e+04   1.7978488e+00
   2.2804915e+02   2.7625499e+04   1.8036929e+00
   2.2748696e+02   2.7330050e+04   1.7996559e+00
   2.2790297e+02   2.7430353e+04   1.8073966e+00
   2.2883413e+02   2.7379847e+04   1.8077563e+00
   2.2839034e+02   2.7319731e+04   1.8033397e+00
   2.2937102e+02   2.7448972e+04   1.8194681e+00
   2.2728665e+02   2.7315557e+04   1.8115914e+00
   2.2744157e+02   2.7540702e+04   1.8066857e+00
   2.2808182e+02   2.7504323e+04   1.7982706e+00
   2.2850293e+02   2.7463790e+04   1.7948334e+00
   2.2867721e+02   2.7703477e+04   1.8108730e+00
   2.2683637e+02   2.7545344e+04   1.8032801e+00
   2.2567353e+02   2.7717866e+04   1.7924795e+00
   2.2735800e+02   2.7234049e+04   1.8018924e+00
   2.2935775e+02   2.7675476e+04   1.8093027e+00
   2.2839133e+02   2.7389669e+04   1.7960369e+00
   2.2830401e+02   2.7175470e+04   1.8062179e+00
   2.2734195e+02   2.7365754e+04   1.8064774e+00
   2.2687514e+02   2.7449759e+04   1.8052419e+00
