   2.2847618e+02   2.7462562e+04   1.7947046e+00
   2.2901949e+02   2.7107630e+04   1.8119414e+00
   2.2756541e+02   2.7196329e+04   1.8039503e+00
   2.2741359e+02   2.7674638e+04   1.8038309e+00
   2.2977443e+02   2.7649614e+04   1.8022257e+00
   2.2975100e+02   2.7280561e+04   1.8071052e+00
   2.2784843e+02   2.7557438e+04   1.8019232e+00
   2.2942438e+02   2.7602332e+04   1.7985961e+00
   2.2673117e+02   2.7389015e+04   1.8184592e+00
   2.2824456e+02   2.7502980e+04   1.8049437e+00
   2.2860630e+02   2.7265094e+04   1.8138267e+00
   2.2703099e+02   2.7745764e+04   1.7989827e+00
   2.2688399e+02   2.7345090e+04   1.8031310e+00
   2.2945284e+02   2.7298800e+04   1.8230367e+00
   2.2954037e+02   2.7447666e+04   1.8056213e+00
   2.2667401e+02   2.7392055e+04   1.8002048e+00
   2.2615523e+02   2.7610464e+04   1.8144910e+00
   2.2823134e+02   2.7597207e+04   1.7930122e+00
   2.2771244e+02   2.7543102e+04   1.8026617e+00
   2.2697682e+02   2.7170433e+04   1.7951662e+00
   2.2630461e+02   2.7278721e+04   1.8008200e+00
   2.2811471e+02   2.7639725e+04   1.8179450e+00
   2.2876329e+02   2.7494546e+04   1.8130378e+00
   2.2989364e+02   2.7336725e+04   1.7931194e+00
   2.2954997e+02   2.7311359e+04   1.7852638e+00
   2.2715660e+02   2.7430277e+04   1.8026135e+00
   2.2718881e+02   2.7373360e+04   1.8155748e+00
   2.2923843e+02   2.7358016e+04   1.7979179e+00
   2.2746722e+02   2.7558414e+04   1.8029266e+00
   2.2856950e+02   2.7446645e+04   1.8037767e+00
   2.2925939e+02   2.7680308e+04   1.8030226e+00
   2.2710834e+02   2.7508996e+04   1.7888511e+00
   2.2918321e+02   2.7655904e+04   1.8034522e+00
   2.3000515e+02   2.7197624e+04   1.7995839e+00
   2.2812680e+02   2.7632236e+04   1.8054348e+00
   2.2761365e+02   2.7365069e+04   1.8107503e+00
   2.2827818e+02   2.7347788e+04   1.7870838e+00
   2.2673909e+02   2.7691700e+04   1.7880022e+00
   2.2530396e+02   2.7336794e+04   1.8223388e+00
   2.2824360e+02   2.7455222e+04   1.7870328e+00
   2.2777398e+02   2.7275175e+04   1.8083858e+00
   2.2815892e+02   2.7280617e+04   1.7865531e+00
   2.2801445e+02   2.7367007e+04   1.8112008e+00
   2.2809824e+02   2.7345736e+04   1.7874876e+00
   2.2761932e+02   2.7424801e+04   1.8129116e+00
   2.2772339e+02   2.7048108e+04   1.8049241e+00
   2.2549483e+02   2.7366275e+04   1.8042294e+00
   2.2889062e+02   2.7375135e+04   1.8019188e+00
   2.2861875e+02   2.7469011e+04   1.8026124e+00
   2.2632005e+02   2.7647425e+04   1.8213286e+00
   2.2814567e+02   2.7442566e+04   1.8107229e+00
   2.2586723e+02   2.7303946e+04   1.8091167e+00
   2.2724688e+02   2.7359659e+04   1.8210750e+00
   2.2925199e+02   2.7456909e+04   1.8142327e+00
   2.2556189e+02   2.7322976e+04   1.7899265e+00
   2.2886275e+02   2.7455052e+04   1.8119112e+00
   2.3051753e+02   2.7452274e+04   1.8030442e+00
   2.2853845e+02   2.7374044e+04   1.7969782e+00
   2.2928940e+02   2.7388505e+04   1.8096191e+00
   2.2880238e+02   2.7538669e+04   1.8059541e+00
   2.2693191e+02   2.7417462e+04   1.7995999e+00
   2.2986370e+02   2.7496698e+04   1.8005639e+00
   2.2727544e+02   2.7691059e+04   1.8073214e+00
   2.2850762e+02   2.7442692e+04   1.8021468e+00
   2.2549507e+02   2.7561935e+04   1.8118698e+00
   2.2915559e+02   2.7574632e+04   1.8223129e+00
   2.2853853e+02   2.7315890e+04   1.8127665e+00
   2.2700468e+02   2.7414142e+04   1.7988687e+00
   2.2638967e+02   2.7435717e+04   1.7922667e+00
   2.2688321e+02   2.7515910e+04   1.7926724e+00
   2.2883057e+02   2.7575747e+04   1.8126245e+00
   2.2597930e+02   2.7473793e+04   1.8105556e+00
   2.3030406e+02   2.7478887e+04   1.7953380e+00
   2.2978982e+02   2.7512990e+04   1.7907887e+00
   2.2886167e+02   2.7430964e+04   1.7863237e+00
   2.2817248e+02   2.7359905e+04   1.7996771e+00
   2.2705462e+02   2.7608819e+04   1.8173399e+00
   2.2724968e+02   2.7412374e+04   1.8068819e+00
   2.2807915e+02   2.7424914e+04   1.8203455e+00
   2.2631687e+02   2.7447546e+04   1.8116380e+00
   2.2928028e+02   2.7390259e+04   1.8062394e+00
   2.2410102e+02   2.7508408e+04   1.8038560e+00
   2.2629911e+02   2.7589566e+04   1.8082205e+00
   2.2873342e+02   2.7392270e+04   1.7944448e+00
   2.2733916e+02   2.7527089e+04   1.8011987e+00
   2.2874644e+02   2.7671011e+04   1.8095667e+00
   2.2726219e+02   2.7419661e+04   1.7941752e+00
   2.2750557e+02   2.7536683e+04   1.7888374e+00
   2.2710265e+02   2.7339572e+04   1.8038648e+00
   2.2941768e+02   2.7397251e+04   1.8012397e+00
   2.2949006e+02   2.7474636e+04   1.8126325e+00
   2.2675085e+02   2.7247001e+04   1.7944208e+00
   2.2798996e+02   2.7309466e+04   1.8071223e+00
   2.2692592e+02   2.7509593e+04   1.8068523e+00
   2.2640379e+02   2.7411165e+04   1.8140920e+00
   2.2867466e+02   2.7481188e+04   1.8063615e+00
   2.2852512e+02   2.7421341e+04   1.7935609e+00
   2.2606250e+02   2.7284093e+04   1.8027186e+00
   2.2663596e+02   2.7193627e+04   1.8067381e+00
   2.2900819e+02   2.7555597e+04   1.8125115e+00
