   2.3001296e+02   2.6097657e+04   1.7928777e+00
   2.2643077e+02   2.6266894e+04   1.8113201e+00
   2.2703089e+02   2.5730007e+04   1.7926471e+00
   2.2468157e+02   2.6119472e+04   1.8165572e+00
   2.2587600e+02   2.5912291e+04   1.8028942e+00
   2.2899832e+02   2.6204981e+04   1.7781090e+00
   2.3024593e+02   2.5646205e+04   1.8168906e+00
   2.2824038e+02   2.6206007e+04   1.8270229e+00
   2.2861136e+02   2.5900903e+04   1.8047454e+00
   2.2690664e+02   2.6160902e+04   1.8070906e+00
   2.2698080e+02   2.6207554e+04   1.8082203e+00
   2.3046522e+02   2.6496530e+04   1.7721713e+00
   2.3162858e+02   2.6128651e+04   1.8008616e+00
   2.2766872e+02   2.6249037e+04   1.7998124e+00
   2.2585541e+02   2.6564292e+04   1.7956634e+00
   2.2399243e+02   2.6127404e+04   1.8061074e+00
   2.2460622e+02   2.6652362e+04   1.8223123e+00
   2.2886910e+02   2.5803351e+04   1.7839229e+00
   2.2515513e+02   2.6550087e+04   1.8135367e+00
   2.2473194e+02   2.6248125e+04   1.7827854e+00
   2.2506870e+02   2.6267620e+04   1.8193340e+00
   2.3135707e+02   2.6191378e+04   1.7582548e+00
   2.2224138e+02   2.5918279e+04   1.7772535e+00
   2.2396511e+02   2.6043423e+04   1.7988362e+00
   2.3088670e+02   2.5927355e+04   1.7985498e+00
   2.2403255e+02   2.6909307e+04   1.8004929e+00
   2.2558752e+02   2.6572320e+04   1.8193951e+00
   2.2710425e+02   2.6076027e+04   1.7694637e+00
   2.2968191e+02   2.6503854e+04   1.8025349e+00
   2.2857610e+02   2.6472741e+04   1.7699726e+00
   2.2714523e+02   2.6375664e+04   1.8399229e+00
   2.3106499e+02   2.6572634e+04   1.8043050e+00
   2.2676831e+02   2.6587977e+04   1.8011869e+00
   2.2520503e+02   2.5954193e+04   1.8179561e+00
   2.2834840e+02   2.6263982e+04   1.7959799e+00
   2.3357272e+02   2.6209156e+04   1.7739024e+00
   2.2907520e+02   2.5698736e+04   1.8312072e+00
   2.2750111e+02   2.6001812e+04   1.8141428e+00
   2.2694427e+02   2.6316340e+04   1.7997144e+00
   2.2781695e+02   2.6051738e+04   1.8106186e+00
   2.2925802e+02   2.5836609e+04   1.8154488e+00
   2.2701178e+02   2.6157717e+04   1.8180984e+00
   2.2761388e+02   2.6512533e+04   1.8122516e+00
   2.2851769e+02   2.5776719e+04   1.8232005e+00
   2.2883674e+02   2.6342401e+04   1.7930293e+00
   2.2261207e+02   2.6162331e+04   1.7937193e+00
   2.2576423e+02   2.6240619e+04   1.8362587e+00
   2.2614959e+02   2.5939058e+04   1.7492173e+00
   2.2720913e+02   2.5875766e+04   1.7814062e+00
   2.2439526e+02   2.5845612e+04   1.8023127e+00
