   2.2840182e+02   2.7383185e+04   1.7691042e+00
   2.2915159e+02   2.7180878e+04   1.7866081e+00
   2.2359054e+02   2.7727358e+04   1.8034933e+00
   2.2866620e+02   2.7704241e+04   1.8166711e+00
   2.3066734e+02   2.7692201e+04   1.7987376e+00
   2.2653177e+02   2.7176082e+04   1.8175815e+00
   2.2752023e+02   2.7850840e+04   1.7901498e+00
   2.3353587e+02   2.7092213e+04   1.8107739e+00
   2.3053962e+02   2.7330989e+04   1.8078106e+00
   2.3016330e+02   2.7301053e+04   1.7971978e+00
   2.2881136e+02   2.7431388e+04   1.7909369e+00
   2.2944771e+02   2.6649002e+04   1.8200227e+00
   2.2728715e+02   2.7182198e+04   1.7980814e+00
   2.2498938e+02   2.7381251e+04   1.7862171e+00
   2.2630323e+02   2.7142089e+04   1.7951606e+00
   2.2563688e+02   2.7333178e+04   1.8256154e+00
   2.3113750e+02   2.7111588e+04   1.8005622e+00
   2.2775680e+02   2.7627523e+04   1.8214328e+00
   2.2844659e+02   2.7302297e+04   1.8185724e+00
   2.2651086e+02   2.7409535e+04   1.8181802e+00
   2.2515431e+02   2.7312652e+04   1.7993646e+00
   2.2317684e+02   2.7426856e+04   1.7807416e+00
   2.2842418e+02   2.7345455e+04   1.8130209e+00
   2.3069149e+02   2.7235893e+04   1.8116860e+00
   2.2580006e+02   2.7101136e+04   1.7889088e+00
   2.2468298e+02   2.7143574e+04   1.7836045e+00
   2.2783019e+02   2.7409788e+04   1.8034723e+00
   2.2664620e+02   2.7183955e+04   1.8044641e+00
   2.2789606e+02   2.6696729e+04   1.8169967e+00
   2.2511966e+02   2.7261146e+04   1.8102553e+00
   2.2666179e+02   2.7064781e+04   1.7862640e+00
   2.2693380e+02   2.7110040e+04   1.8155790e+00
   2.2860161e+02   2.7670648e+04   1.8218258e+00
   2.2663987e+02   2.7456209e+04   1.8184634e+00
   2.2436444e+02   2.7777859e+04   1.7729359e+00
   2.2788196e+02   2.7321982e+04   1.8143020e+00
   2.2884800e+02   2.7169027e+04   1.7620908e+00
   2.2862098e+02   2.7350372e+04   1.8007621e+00
   2.3004223e+02   2.7326788e+04   1.7969613e+00
   2.3012334e+02   2.7254287e+04   1.7990686e+00
   2.2585466e+02   2.7478145e+04   1.8037199e+00
   2.2648978e+02   2.7560167e+04   1.8152211e+00
   2.2878827e+02   2.7498667e+04   1.8080083e+00
   2.2532176e+02   2.7695858e+04   1.7822696e+00
   2.2715872e+02   2.7250400e+04   1.8052569e+00
   2.2946140e+02   2.7686897e+04   1.8270638e+00
   2.3013066e+02   2.7168735e+04   1.8127895e+00
   2.2870368e+02   2.7352792e+04   1.7401104e+00
   2.3168788e+02   2.7386473e+04   1.8324093e+00
   2.3189739e+02   2.7643767e+04   1.7821528e+00
