   2.3523268e+02   2.6537987e+04   1.8687697e+00
   2.2109267e+02   2.6940392e+04   1.8084641e+00
   2.1445794e+02   2.6880619e+04   1.8513369e+00
   2.2376759e+02   2.6769164e+04   1.7700342e+00
   2.3100533e+02   2.6568639e+04   1.8188397e+00
   2.2318745e+02   2.7470113e+04   1.7981407e+00
   2.2497014e+02   2.7678956e+04   1.7501989e+00
   2.2909323e+02   2.7065957e+04   1.8232313e+00
   2.2252368e+02   2.7656161e+04   1.7866412e+00
   2.2316137e+02   2.7569877e+04   1.8287425e+00
   2.3355461e+02   2.8028688e+04   1.7859517e+00
   2.2885081e+02   2.7305283e+04   1.8168028e+00
   2.2662753e+02   2.7612735e+04   1.7739237e+00
   2.1746623e+02   2.7520450e+04   1.8428230e+00
   2.2545701e+02   2.7818310e+04   1.7515349e+00
   2.2655264e+02   2.7161181e+04   1.8028251e+00
   2.2311086e+02   2.8284485e+04   1.8163091e+00
   2.2987600e+02   2.8280741e+04   1.7842011e+00
   2.3322416e+02   2.8301871e+04   1.7732248e+00
   2.2874991e+02   2.7094503e+04   1.8707213e+00
   2.3336747e+02   2.7621790e+04   1.7472889e+00
   2.2083154e+02   2.7337626e+04   1.8095367e+00
   2.2037864e+02   2.8182460e+04   1.8149455e+00
   2.2264227e+02   2.7030074e+04   1.7845924e+00
   2.2844419e+02   2.6347345e+04   1.8397054e+00
   2.2280002e+02   2.7127540e+04   1.7237107e+00
   2.2930303e+02   2.7338051e+04   1.8136404e+00
   2.2557251e+02   2.7762860e+04   1.7687496e+00
   2.3652387e+02   2.7718485e+04   1.8156079e+00
   2.2037511e+02   2.7939328e+04   1.8181028e+00
   2.2824716e+02   2.6898566e+04   1.7827517e+00
   2.2446137e+02   2.7525174e+04   1.7902647e+00
   2.2632190e+02   2.7478780e+04   1.7886325e+00
   2.2587823e+02   2.7878401e+04   1.7897976e+00
   2.2934203e+02   2.7292850e+04   1.8505793e+00
   2.2636560e+02   2.7635304e+04   1.7504859e+00
   2.2272950e+02   2.7796909e+04   1.7681890e+00
   2.3447755e+02   2.7514967e+04   1.8276059e+00
   2.3257965e+02   2.7107037e+04   1.8374025e+00
   2.2767993e+02   2.7017312e+04   1.8083464e+00
   2.2111106e+02   2.6790017e+04   1.8158388e+00
   2.2802894e+02   2.6554518e+04   1.7632632e+00
   2.3099733e+02   2.7779591e+04   1.8570520e+00
   2.2266916e+02   2.7237188e+04   1.7797683e+00
   2.3553423e+02   2.8307784e+04   1.8190513e+00
   2.2669809e+02   2.8027700e+04   1.8286777e+00
   2.2235581e+02   2.7955819e+04   1.8512301e+00
   2.2818894e+02   2.6820717e+04   1.7941423e+00
   2.2220718e+02   2.7600015e+04   1.7835519e+00
   2.2193352e+02   2.8205917e+04   1.7191925e+00
